"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1939631770183283113","Mon Jun 30 10:27:05 +0000 2025","0","FINI Islamic Nazi Iran!https://t.co/R7WnSZayrH","1939631770183283113","","","in","","0","0","0","https://x.com/undefined/status/1939631770183283113","1242148202826080257",
"1939591702630826173","Mon Jun 30 07:49:29 +0000 2025","0","Shia / syiah mereka itu pure evil atau impostor Makanya gw gak bisa percaya sama Iran. Gw dukung Palestine dan anti Israel but gak dukung Iran Biarin aja mereka nge war vs israel","1939592110807859591","","emyr_za1","in","","0","1","0","https://x.com/undefined/status/1939592110807859591","1504627720915132416",
"1939563671216423077","Mon Jun 30 05:56:29 +0000 2025","0","Iran vs Israel war #iran #israel #iranvsisrael #war https://t.co/CCJeDWdpAA via @YouTube","1939563671216423077","","","en","","0","0","0","https://x.com/undefined/status/1939563671216423077","700796317409288193",
"1937354695842152515","Mon Jun 30 03:58:27 +0000 2025","0","@Ranavaj7 @grafidon @Surinderbajaj99 Haan yeh sach hai ki June 2025 mein Iran-Israel war ke dauraan Ayatollah Ali Khamenei ke bunker mein chupne ki khabar hai. Western media jaise The New York Times aur BBC aur Israeli officials ke mutabiq woh Tehran ke Lavizan ya Belvisan mein underground bunker mein the.","1939533969344880888","","Ranavaj7","in","","0","0","0","https://x.com/undefined/status/1939533969344880888","1720665183188922368",
"1939401659865801119","Sun Jun 29 19:12:42 +0000 2025","1","Ndacyafite impamvu nyinshi zo kudashaka 1.covid 2.russian and Ukraine war 3.M23 Vs DRC 4.israel Vs Iran 5.muyango Vs kimenyi 6.keza Vs kimenyi Vs Brianne Vs muyango https://t.co/H8aPBQenHm","1939401659865801119","https://pbs.twimg.com/media/Guojh_AXYAANFeQ.jpg","","in","","0","0","0","https://x.com/undefined/status/1939401659865801119","1617214789570240515",
"1939342853198823912","Sun Jun 29 15:19:02 +0000 2025","0","Akkada israel iran usa war jarugutunte psg tho match entra puka @InterMiamiCF","1939342853198823912","","","in","","0","0","0","https://x.com/undefined/status/1939342853198823912","1408794938779877377",
"1939273128523579641","Sun Jun 29 10:41:58 +0000 2025","0","https://t.co/KULD0kwile LIVE: Palki Sharma Explains Who Are Iran's Ayotallahs | US-Iran War | Iran Israel War | Khamenei","1939273128523579641","","","in","","0","0","0","https://x.com/undefined/status/1939273128523579641","1123632304385953792",
"1937528280414060966","Sun Jun 29 05:06:43 +0000 2025","1","@Gobhiji3 @brajeshlive Iran isreal war rukka he khatam nhi hua America aapni partishtha k liye aapne pedal israel ko fir aagay barhaye ga fir youdh hu ga Gulf countries ko parakarti ka ouphar petrol ous k liye musibat ban gaya he lambay time sy ur Gulf isi tarha jalta rahe ga parlay tk","1939188762002759703","","Gobhiji3","in","","0","0","0","https://x.com/undefined/status/1939188762002759703","1876401238167658496",
"1938860183637328321","Sun Jun 29 02:25:21 +0000 2025","0","@TheIranMilitary @TimesAlgebraIND Chutiyee tu koi India m baitha he hai jo iran Israel war m follower gain krne k lie idhr naam change krk aya h","1939148152642437146","","TheIranMilitary","in","","0","0","0","https://x.com/undefined/status/1939148152642437146","723363286930976770",
"1938988580854255657","Sat Jun 28 18:44:57 +0000 2025","0","@s_afreen7 Jab baat india pakistan war ki aati h toh aapko Trump pe bharosa hota h ki wo sach bol rha h or jab baat iran israel war ki aati h toh aapko Trump jutha lagta h...y this hypocrisy?","1939032287808758164","","s_afreen7","in","","0","0","0","https://x.com/undefined/status/1939032287808758164","927976969",
"1938975100121854063","Sat Jun 28 14:57:42 +0000 2025","1","Trump Eviscerates Ayatollah Khamenei for Claiming Win in Israel-Iran War https://t.co/DuqinHFAK7 via @BreitbartNews","1938975100121854063","","","in","","0","0","0","https://x.com/undefined/status/1938975100121854063","29233468",
"1938951913921462467","Sat Jun 28 13:25:34 +0000 2025","1","bocah tidur nonton @TVRINasional .. ada biduannya cover nyanyi Rhoma irama. .. ternyata enak didengerin anak2 ya ^^ Kitabisa nya dek Hilma dan emak https://t.co/ueofGpyR7P iran Tim SAR WW 3 selat iran trump israel war AI raja ampat Amerika jokowi rinjani malming juliana","1938951913921462467","","","in","","0","0","0","https://x.com/undefined/status/1938951913921462467","1795996999797579777",
"1938951511423221788","Sat Jun 28 13:23:58 +0000 2025","0","#WanLuoTvUpdates Tehran - lobo Iran oyubo lega lyel pi dano makato 60 ikin gi ludito mony ma gutoo ikare me lweny ki lobo Israel. https://t.co/YTKACkVz3y","1938951511423221788","","","in","","0","0","0","https://x.com/undefined/status/1938951511423221788","1300460698452086786",
"1938915290857046342","Sat Jun 28 12:37:07 +0000 2025","0","@EliAfriatISR benjamin netanyahu after Iran Israel war https://t.co/AmYgmu2YCC","1938939720488096240","https://pbs.twimg.com/ext_tw_video_thumb/1938939652787830784/pu/img/9IFekQF-rPVdmsQg.jpg","EliAfriatISR","in","","0","0","0","https://x.com/undefined/status/1938939720488096240","1505158255571525641",
"1938841034668286214","Sat Jun 28 11:04:20 +0000 2025","1","@majorgauravarya jab iran israel war chal rahi thi tab yeh hamdardi dikhani thi na tum iran kay saghay kabi ho hi nahi skhty.tb israel sy haddiii mil rhi thi tb hi tb israel baap ki goud mai baithy huwy thay.","1938916369925362147","","majorgauravarya","in","","0","0","0","https://x.com/undefined/status/1938916369925362147","1925417360695205891",
"1938904184964948381","Sat Jun 28 10:15:55 +0000 2025","21","Trump Eviscerates Ayatollah Khamenei for Claiming Win in Israel-Iran War https://t.co/MAadfMR1kw via @BreitbartNews","1938904184964948381","","","in","","0","4","20","https://x.com/undefined/status/1938904184964948381","1545523991217147907",
"1938901141586121208","Sat Jun 28 10:03:49 +0000 2025","3","Top News: Shefali Jariwala | South Africa vs Zimbabwe | Parliament | Ali Khamenei | Donald Trump | Iran Israel war https://t.co/WvPQNI1YX3","1938901141586121208","https://pbs.twimg.com/media/GuhcTyxX0AE06up.jpg","","in","","0","0","0","https://x.com/undefined/status/1938901141586121208","98362607",
"1938900670666678586","Sat Jun 28 10:01:57 +0000 2025","125","2 Quartal 2025 Q1 2025 : Tariff Trump (Perang Dagang) Q2 2025 : Early War 3 (Perang Iran Israel) Q3-Q4 2025 apa ya Crypto jika tidak naik fix berarti apa sob ","1938900670666678586","","","in","","0","24","9","https://x.com/undefined/status/1938900670666678586","1471393708478058505",
"1938859932700532814","Sat Jun 28 07:20:04 +0000 2025","0","Trump Eviscerates Ayatollah Khamenei for Claiming Win in Israel-Iran War https://t.co/Yv9vZOk2R5 via @BreitbartNews","1938859932700532814","","","in","","0","0","0","https://x.com/undefined/status/1938859932700532814","36046325",
"1938810877810975046","Sat Jun 28 04:08:15 +0000 2025","0","@zoo_bear Chota sa mulk bhari pad gya tha or Iran Israel k War ki baat krte ","1938811660384272762","","zoo_bear","in","","0","0","0","https://x.com/undefined/status/1938811660384272762","1805260231179702273",
"1938809813129199964","Sat Jun 28 04:00:55 +0000 2025","0","Trump Eviscerates Ayatollah Khamenei for Claiming Win in Israel-Iran War https://t.co/1DKYN9DbVL via @BreitbartNews","1938809813129199964","","","in","","0","0","0","https://x.com/undefined/status/1938809813129199964","573193777",
"1938758222535618614","Sat Jun 28 00:36:01 +0000 2025","0","Tasik hujan besar dari maghrib kemarin .. gayesss .. mdh n hujan yg membawa berkah stay safe yaaa Kitabisa nya dek Hilma &amp; emak https://t.co/ueofGpyR7P iran Tim SAR WW 3 selat iran trump israel war AI raja ampat Amerika jokowi rinjani pagii juliana https://t.co/u1B8mnKTdy","1938758250532626654","https://pbs.twimg.com/media/GufaVjnaoAA4ty3.jpg","HilmaaReqal","in","","0","0","0","https://x.com/undefined/status/1938758250532626654","1795996999797579777",
"1938758222535618614","Sat Jun 28 00:35:55 +0000 2025","1","Monmaap kameraku kentang ..dulunya normal sih beli bakwan jagung 2 biji aja agak gosong ..hindari jalan tebing krn rawan longsor ..mostly Tasik has. https://t.co/ueofGpyR7P iran Tim SAR WW 3 selat iran trump israel war AI raja ampat Amerika jokowi rinjani pagii juliana","1938758222535618614","","","in","","0","1","0","https://x.com/undefined/status/1938758222535618614","1795996999797579777",
"1938754152143953983","Sat Jun 28 00:19:44 +0000 2025","1","Tasik hujan besar dari maghrib kemarin .. gayesss .. mdh n hujan yg membawa berkah stay safe yaaa Kitabisa nya dek Hilma &amp; emak https://t.co/ueofGpyR7P iran Tim SAR WW 3 selat iran trump israel war AI raja ampat Amerika jokowi rinjani pagii juliana https://t.co/ZpJx3b1M4F","1938754152143953983","https://pbs.twimg.com/media/GufWmEsawAArIb_.jpg","","in","","0","0","0","https://x.com/undefined/status/1938754152143953983","1795996999797579777",
"1938557592034484259","Sat Jun 28 00:09:48 +0000 2025","0","@Marchfoward Ini smue drama lh..israel escalated war utk dpt dana iran msok nk tgok mne abg bsar blh bg untung sikit pkok nye msing2 nk peluasab kuasa jer ","1938751649843159324","","Marchfoward","in","","0","0","0","https://x.com/undefined/status/1938751649843159324","781334791333355520",
"1938738630757097794","Fri Jun 27 23:18:04 +0000 2025","0","Trump Eviscerates Ayatollah Khamenei for Claiming Win in Israel-Iran War https://t.co/pETHzd4zPX via @BreitbartNews","1938738630757097794","","","in","","0","0","0","https://x.com/undefined/status/1938738630757097794","2682629586",
"1938708228780503195","Fri Jun 27 21:17:15 +0000 2025","0","Ya Allah!!! ALHAMDULILLAH #zionists #russia #us #israel #iran #hamas #child #us #x #war","1938708228780503195","","","in","","0","0","0","https://x.com/undefined/status/1938708228780503195","1743502202541314048",
"1938671174348865574","Fri Jun 27 18:50:01 +0000 2025","0","Revelation : Iran Israel war | Plan for Kill Ayatollah Ali Khamenei https://t.co/NFVhJwF1DA #Iran #Israel #Assessination","1938671174348865574","","","in","","0","0","0","https://x.com/undefined/status/1938671174348865574","373877736",
"1938612688319644129","Fri Jun 27 14:57:37 +0000 2025","10","🇮🇷🇮🇱NETANYAHU'S 12-DAY WAR : Bagaimana Iran Membongkar Mitos Ketakterkalahkan Israel Serangan presisi Iran menghantam 18+ target penting menghancurkan sektor militer ekonomi dan teknologi Israel. Kerusakannya? Mengejutkan. Berikut rinciannya:","1938612688319644129","","","in","","0","0","1","https://x.com/undefined/status/1938612688319644129","1350795551617368066",
"1938472970336538674","Fri Jun 27 13:43:08 +0000 2025","1","@Marchfoward cuba Iran gagal tekan sekutu mereka pulak Naratif baru cipta proxy war lagakan dengan India Konflik India-Pakistan masih tegang.Israel&amp;Us perlu dunia tidak aman.Cetus perang baru ekonomi mereka berduit. https://t.co/vx6SFCL5Hs https://t.co/MOnIvGj4q1","1938593945912483987","https://pbs.twimg.com/media/GudE6wmaUAA84FI.jpg","Marchfoward","in","","0","0","1","https://x.com/undefined/status/1938593945912483987","37663779",
"1938568707124634109","Fri Jun 27 12:02:51 +0000 2025","4","#Khamenei's Revenge #Cartoon by Sanaz Bagheri https://t.co/4MseyCoER9 #Iran #Israel #US #War #HumanRights https://t.co/TqDNQddtDD","1938568707124634109","https://pbs.twimg.com/media/Guct71gXoAAz97Z.png","","in","","0","0","1","https://x.com/undefined/status/1938568707124634109","1060094460",
"1938520532359798971","Fri Jun 27 08:52:01 +0000 2025","0"," Berharap China akan terus menegakkan keadilan dan memainkan peran yang lebih besar dalam mempertahankan gencatan senjata saat ini dan meredakan ketegangan regional kata Nasirzadeh. #iran #china #bilateral #war #israel #connectingideas #kuatbacacom","1938520682528379386","","kuatbaca","in","","0","0","0","https://x.com/undefined/status/1938520682528379386","1911926930783580160",
"1938510618925183403","Fri Jun 27 08:19:13 +0000 2025","2","@shiptothesky @kkundrra Iran Israel war ki wjh bhi kk hi hai #KARANKUNDRRAWAJAHTUMHO","1938512427357782420","","shiptothesky","in","","0","1","0","https://x.com/undefined/status/1938512427357782420","1657447329471819779",
"1937885841764004038","Fri Jun 27 08:10:48 +0000 2025","4","@mashalievre @IndoPopBase Pas Iran nyerang Israel lalu gencar isu Sunni vs Syiah aja udah kebelah. Gampang kena proxy war ","1938510310291521699","","mashalievre","in","","0","0","1","https://x.com/undefined/status/1938510310291521699","1100628763065217024",
"1938132451030602169","Fri Jun 27 07:27:32 +0000 2025","0","@Gachiri1111 @THEREDPILL22 Ivi ndo war ya israel na iran ilianzq na ika maintain..mnalimania conspiracies","1938499422549381341","","Gachiri1111","in","","0","1","0","https://x.com/undefined/status/1938499422549381341","1885232827572051968",
"1938461257444823278","Fri Jun 27 04:55:53 +0000 2025","0","by pankaj saran https://t.co/hsB3qUMmDD @MEAIndia @IndianExpress","1938461257444823278","","","in","","0","0","0","https://x.com/undefined/status/1938461257444823278","1894329670008803333",
"1938458354709606901","Fri Jun 27 04:44:21 +0000 2025","0","Iran -Israel tum dono ki ma chod duga agar fir war ki to .. Badi mushkil se mera portfolio positive me aya h aaj #Iran #Israel","1938458354709606901","","","in","","0","0","0","https://x.com/undefined/status/1938458354709606901","1879589401266716672",
"1938451450880999603","Fri Jun 27 04:16:55 +0000 2025","0","Kalian ada yang kepikiran ga sih soal war iran sama israel ini pure buat ngebela palestine? kok aku mikir takut ada maksud tujuan lain gitu loh. Kayak kalo mereka bantu kenapa ga dari dulu gitu loh bener2 yg kali ini tuh serempak bahkan beberapa negara ikut serta langsung gitu","1938451450880999603","","","in","","0","0","0","https://x.com/undefined/status/1938451450880999603","1016875845653180416",
"1938432683258134887","Fri Jun 27 03:02:20 +0000 2025","1","Alhmdulillaaah ..done sepedaan 6 km ‍️️ .. membonceng bocahku Hilma. Kitabisa nya dek Hilma disabilitas yatim dhuafa berjualan kayu Reqal dgn emak https://t.co/ueofGpyR7P iran Tim SAR WW 3 dimas selat iran trump israel war AI raja ampat Amerika jokowi rinjani malam 1 https://t.co/d0teLemzwG","1938432683258134887","https://pbs.twimg.com/media/GuayO0eaEAAGDLs.jpg","","in","","0","0","0","https://x.com/undefined/status/1938432683258134887","1795996999797579777",
"1938266690552263084","Fri Jun 27 01:55:10 +0000 2025","0","@mftopboy Iran Vs Israel war??","1938415779944272120","","mftopboy","en","","0","0","0","https://x.com/undefined/status/1938415779944272120","1360570977340559361",
"1938412808720547998","Fri Jun 27 01:43:36 +0000 2025","0","saat di RSU pasca di PICU hrs masuk R.Melati yg pasien ny banyakan &amp; kumuh ? tiba2 diantar ke Ruang Mitrabatik yg Bersiiih &amp; Ac. dpt view. trmkshhh a Ugum a iwan yg dines di RSU. MakBoss Ateh. uwa2 semuaaa iran Tim SAR WW 3 selat iran trump israel war Amerika jokowi malam 1 https://t.co/auq8buTuBb","1938412867461747004","https://pbs.twimg.com/media/GuagL7SbwAA9ILP.jpg","HilmaaReqal","in","","0","0","0","https://x.com/undefined/status/1938412867461747004","1795996999797579777",
"1938412808720547998","Fri Jun 27 01:43:22 +0000 2025","1","di Dokter H. Karna.DsA. MasyaaAllah cekk &amp; diagnosa nya hrs bayar puluhan ribu -200 rb tapiii deHilma engga disuruh bayar kata Dr.H. Karna. ya Allah..TrmkshDok. Panjang umur ya Dok‍️ https://t.co/ueofGpyR7P iran Tim SAR WW 3 selat iran trump israel war Amerika jokowi malam 1 https://t.co/w81e9myj6R","1938412808720547998","https://pbs.twimg.com/media/GuagK3haoAAOtYp.jpg","","in","","0","1","0","https://x.com/undefined/status/1938412808720547998","1795996999797579777",
"1938411854453477699","Fri Jun 27 01:39:34 +0000 2025","0","Iran President Chasing Netanyahu | Israel vs Iran Funny War#IsraelvsIran https://t.co/ER4TQIWw9q via @YouTube","1938411854453477699","","","in","","0","0","0","https://x.com/undefined/status/1938411854453477699","32164178",
"1938372449248461008","Thu Jun 26 23:20:16 +0000 2025","0","@Wakapoldur &gt;&gt; Iran vs Israel (fake war) Fake dari mana ? trust me Bro ? ha ha ha... Drs jadoel nieh Orang","1938376798108336589","","Wakapoldur","in","","0","0","1","https://x.com/undefined/status/1938376798108336589","1676880721875730432",
"1938353147061117074","Thu Jun 26 21:46:17 +0000 2025","0","Israel: Prime Minister Benjamin Netanyahu's popularity soars post-Iran war https://t.co/Mfzc2GUt6m","1938353147061117074","","","in","","0","0","0","https://x.com/undefined/status/1938353147061117074","904084370864185345",
"1938350271878308127","Thu Jun 26 21:34:52 +0000 2025","0","Bahahaha!! https://t.co/CB2jr1qKFM","1938350271878308127","","","tl","","0","0","0","https://x.com/undefined/status/1938350271878308127","4176337750",
"1938343316333982185","Thu Jun 26 21:09:12 +0000 2025","1","@AnnourDarma Iran da Israel sunchi ubansu ba war ba ","1938343814403379463","","AnnourDarma","in","","0","1","0","https://x.com/undefined/status/1938343814403379463","3579401357",
"1938088633514528793","Thu Jun 26 19:41:18 +0000 2025","1","@Mr_Nabeel_Khan @cricketwallah Jab Gaza or Israel ka war that tab Pakistan ne Gaza ko support kia aur Iran vs Israel me Israel ko aesa kyu? ","1938321691589153096","","Mr_Nabeel_Khan","in","","0","1","0","https://x.com/undefined/status/1938321691589153096","2800125362",
"1938189920083841171","Thu Jun 26 18:43:09 +0000 2025","1","@azizkavish @grok bhai jara bata na detail m iran or israel war m kitna kisko kya kya loss hua hai","1938307058618532297","","azizkavish","in","","0","1","1","https://x.com/undefined/status/1938307058618532297","1643106022230470661",
"1938235010659848541","Thu Jun 26 13:56:51 +0000 2025","0","Ayatollah Khamenei Urgent Announcement | Iran vs Israel War | 6 PM News ... https://t.co/srV6sPklLA","1938235010659848541","","","in","","0","0","0","https://x.com/undefined/status/1938235010659848541","3340030999",
"1938234963578769466","Thu Jun 26 13:56:40 +0000 2025","0","Ayatollah Khamenei Urgent Announcement | Iran vs Israel War | 6 PM News ... https://t.co/dYy0GqzR1t","1938234963578769466","","","in","","0","0","0","https://x.com/undefined/status/1938234963578769466","3842393182",
"1937803909374128544","Thu Jun 26 13:50:07 +0000 2025","1","@BebekKhilaf Iran vs Israel Rusia vs Ukraina Pakistan vs India China vs Taiwan Korut vs Korsel Indonesia vs ???? war 3 ","1938233314843992285","","BebekKhilaf","in","","0","4","0","https://x.com/undefined/status/1938233314843992285","1924395006728798208",
"1938222104781930870","Thu Jun 26 13:05:34 +0000 2025","23","Gus @ulil: Israel ibarat Mike Tyson. Digdaya dalam perang cepat. Tapi bisa keteteran kalau perangnya dgh Iran berkepanjangan (war of attrition). Dalam soal Iran Gus Ulil mengikuti Gus Dur. Gus Dur pernah bilang Syiah itu NU plus imamah. https://t.co/KtyooCs8Rc","1938222104781930870","","","in","","2","14","5","https://x.com/undefined/status/1938222104781930870","1569342572",
"1938215996839633352","Thu Jun 26 12:41:18 +0000 2025","1","Alhmdllah sholwt Syajarotun nuqqud ..400x di aqu 25 menit selesai.. nyusul .. Al Kahfi. janlup.. #pengingatdiri.aja.selalu. https://t.co/ueofGpyR7P ‍️ iran Tim SAR WW 3 timur tengah dimas anggara selat iran trump israel war AI raja ampat Amerika jokowi rinjani malan 1","1938215996839633352","","","in","","0","0","0","https://x.com/undefined/status/1938215996839633352","1795996999797579777",
"1938215655297220630","Thu Jun 26 12:39:57 +0000 2025","2","🇮🇷🇮🇱 Iran-Israel war and anti-Azerbaijani fakes The Jerusalem Post unmasks propoganda https://t.co/yxIIq3lrQF Caliber #Iran #Israel #war #fake #news #politics","1938215655297220630","","","in","","0","0","0","https://x.com/undefined/status/1938215655297220630","1526446440112857088",
"1938208943542604046","Thu Jun 26 12:13:16 +0000 2025","2","Iran/Israel war shuru ho k bhi end ho gai lekin army k against roz RR tweet krny waly Adiyala jail mein na-haq qaid sabiq wazeer e azam AKA Qasim k abba AKA ummat e muslima k so-called leader ne abhi tk Israel ko condemn nhi kia ","1938208943542604046","","","in","","0","1","0","https://x.com/undefined/status/1938208943542604046","2952590294",
"1938087641188274446","Thu Jun 26 10:59:40 +0000 2025","0","@Harshva50986088 @kanpursneed @PIBHomeAffairs @AmitShah Russia Ukraine war me kitni tabahi hui Iran Israel me kitni tabahi hui Pok koi wapis na la Sakta","1938190419029873014","","Harshva50986088","in","","0","0","0","https://x.com/undefined/status/1938190419029873014","912986561305866241",
"1938187266238648658","Thu Jun 26 10:47:08 +0000 2025","0","#IsraeliranWar vs Iran War:Ayatollah Ali Khamenei claims victory over the United States https://t.co/s3UKYauMC0 via @News Media NG","1938187266238648658","","","in","","0","0","0","https://x.com/undefined/status/1938187266238648658","833986054906662914",
"1938176295382487207","Thu Jun 26 10:03:33 +0000 2025","0","keana emg gi musim war war ye selain iran vs israel da muncul aje neti indo vs neti brazil gegara juliana but yg paling panas ttp guweh vs ovt gw sie","1938176295382487207","","","in","","0","0","0","https://x.com/undefined/status/1938176295382487207","1288276291246911488",
"1938160171018306041","Thu Jun 26 09:08:28 +0000 2025","0","@tittot__ @JatekJojoba12 Hmmm jangan menyulut World War 4 om cukup Iran Israel yg perang Dunia ke 3 ","1938162434239570064","","tittot__","in","","0","1","1","https://x.com/undefined/status/1938162434239570064","82350591",
"1938149917475934322","Thu Jun 26 08:18:44 +0000 2025","3","Yeh news to Iran Israel war se bhi badi news hai ","1938149917475934322","","","in","","0","0","1","https://x.com/undefined/status/1938149917475934322","280400477",
"1938132586829938949","Thu Jun 26 07:09:52 +0000 2025","0"," Iran Vs Israel US War Iraninan FM Abbbas Araghchi: 26-06-2025 * Iran Haq Rakhta Hy K Wo Apna Peaceful Nuclear Energy Program Jari Rakhy","1938132586829938949","","","in","","0","0","0","https://x.com/undefined/status/1938132586829938949","1827650723204534272",
"1938131834208194799","Thu Jun 26 07:06:52 +0000 2025","0","Jangan terpancing narasi panas. Kita perlu jadi penyejuk ‍️ ️ https://t.co/L49tjeIzSf","1938131834208194799","","","in","","0","0","0","https://x.com/undefined/status/1938131834208194799","1908518189794840576",
"1938131670953300117","Thu Jun 26 07:06:13 +0000 2025","0","Tenang bukan berarti cuek. Kita bisa peduli tanpa ikut menyulut https://t.co/jDLawOZFF4","1938131670953300117","","","in","","0","0","0","https://x.com/undefined/status/1938131670953300117","1897901509310111744",
"1938131040935322105","Thu Jun 26 07:03:43 +0000 2025","0","Tenangin diri jangan ikut-ikutan ribut ‍️ Peace y all ️ https://t.co/Vg8pUYjSad","1938131040935322105","","","in","","0","0","0","https://x.com/undefined/status/1938131040935322105","1605774589",
"1938130638714118416","Thu Jun 26 07:02:07 +0000 2025","0","Kalau gak ngerti konfliknya lebih baik diam daripada salah narasi https://t.co/TeExcANTLK","1938130638714118416","","","in","","0","0","0","https://x.com/undefined/status/1938130638714118416","1071077515",
"1938119499259252942","Thu Jun 26 06:17:51 +0000 2025","0","Tenangin diri jangan ikut-ikutan ribut ‍️ Peace y all ️ https://t.co/L49tjeIzSf","1938119499259252942","","","in","","0","0","0","https://x.com/undefined/status/1938119499259252942","1908518189794840576",
"1938119322842632496","Thu Jun 26 06:17:09 +0000 2025","0","Gak semua yang trending itu wajib dikomentarin. Bijak ya https://t.co/jDLawOZFF4","1938119322842632496","","","in","","0","0","0","https://x.com/undefined/status/1938119322842632496","1897901509310111744",
"1938118685929136511","Thu Jun 26 06:14:37 +0000 2025","0","Empati yes provokasi no ‍️ Jangan asal repost konten perang tanpa konteks ‍️ https://t.co/Vg8pUYjSad","1938118685929136511","","","in","","0","0","0","https://x.com/undefined/status/1938118685929136511","1605774589",
"1938118278347718766","Thu Jun 26 06:13:00 +0000 2025","0","Gak semua yang trending itu wajib dikomentarin. Bijak ya ️ https://t.co/TeExcANTLK","1938118278347718766","","","in","","0","0","0","https://x.com/undefined/status/1938118278347718766","1071077515",
"1938111825670738026","Thu Jun 26 05:47:22 +0000 2025","0","Iran President Chasing Netanyahu | Israel vs Iran Funny War#IsraelvsIran https://t.co/pE2Em4fIsy via @YouTube","1938111825670738026","","","in","","0","0","0","https://x.com/undefined/status/1938111825670738026","700796317409288193",
"1938021002321293446","Thu Jun 26 05:46:00 +0000 2025","0","@501Awani baca berita itu terdengar sepertinya conventional war. conventional war berpeluang - perang jangka waktu menengah bahkan panjang - kedua pihak bisa menghindar atas komitmen yg mereka tidak inginkan konflik Iran - Israel visualisasi modern war di berbagai media berita","1938111482820239623","","501Awani","in","","0","0","0","https://x.com/undefined/status/1938111482820239623","624211261",
"1938108551962005706","Thu Jun 26 05:34:21 +0000 2025","3","India Pakistan war fir se Ya Israel Iran fir se Ya govt kuch economics pe kaand karegi Ya RBI Ya china koi new virus launch karega market me Ya koi scam samne aane wala hai Reason kya hone wala hai bhai correction ka ye samajh nahi aa raha Kya planning chal rahi hai ?","1938108551962005706","","","in","","0","1","0","https://x.com/undefined/status/1938108551962005706","1584808649406353409",
"1937841701353144388","Thu Jun 26 05:15:03 +0000 2025","3","@umsantos02 Perang dunia ketiga : israel vs iran indonesia vs brazil internet world of war","1938103694756811067","","umsantos02","in","","0","0","0","https://x.com/undefined/status/1938103694756811067","386497626",
"1938090362607952228","Thu Jun 26 04:22:05 +0000 2025","0","Iran President Chasing Netanyahu | Israel vs Iran Funny War#IsraelvsIran https://t.co/7Pnp7X493H via @YouTube","1938090362607952228","","","in","","0","0","0","https://x.com/undefined/status/1938090362607952228","2160518448",
"1938089687761240127","Thu Jun 26 04:19:24 +0000 2025","4","Indian defence me bethe huwe military aur babus ki gand fat gai hogi Israel -Iran war dekh kar quantity kya hota uska matlab samajh aya hoga. Israel ke pass hazaro Iron dome rockets the isley wo bacha Iran ke pass hazaro ballistics thi Israel ke pass 60 F35 hai 36 rafale nahi. https://t.co/gUQoCJmmkE","1938089687761240127","https://pbs.twimg.com/media/GuV6Pc2bAAA-FTv.jpg","","in","","0","0","0","https://x.com/undefined/status/1938089687761240127","1672963890706272256",
"1938081213245493585","Thu Jun 26 03:45:43 +0000 2025","1","skrg mh klo dikatain kismin udh gak marah soalnya bener. Kitabisa nya dek Hilma disabilitas dhuafa yatim berjualan dgn emak https://t.co/ueofGpyR7P iran Tim SAR WW 3 timur tengah dimas anggara selat papua iran trump israel war AI raja ampat Amerika jokowi perang brasil rinjani https://t.co/LOyLVxefAX","1938081213245493585","https://pbs.twimg.com/media/GuVyU8iaYAA8dvh.jpg","","in","","0","0","0","https://x.com/undefined/status/1938081213245493585","1795996999797579777",
"1938074595925626924","Thu Jun 26 03:19:26 +0000 2025","0","Iran Vs Israel Masih percaya mrk serius perang? Mereka kakak adek yah anggap lagi marahan gitu kejauhan mikir WW3 War Wer Wor prett... Yg seru dari perang ini Israel bangunan hancur... Yg aneh adalah yg mati berapa? Jutaan kyk rakyat Palestina yg dibantai Zionis? Gak Kan?!","1938074595925626924","","","in","","0","0","0","https://x.com/undefined/status/1938074595925626924","1894293449064812544",
"1937761423779926452","Thu Jun 26 03:11:33 +0000 2025","0","@opay_85 @NarasiNewsroom Kalau war of attrition gw lebih pegang Iran sih. Rakyatnya terlatih menderita Israel baru digempur 12 hari aja udah ampun2an.","1938072614628692410","","opay_85","in","","0","0","0","https://x.com/undefined/status/1938072614628692410","1679154946430861312",
"1938059822655492392","Thu Jun 26 02:21:30 +0000 2025","0","Haq Ki Awaz | Iran vs Israel War | Ye Jang Nahi Insaniyat Ka Qatl Hai | Gaza News 25-06-2025 https://t.co/Gdw0ehq9SE","1938060017388949812","","ShakilBagmare","in","","0","0","0","https://x.com/undefined/status/1938060017388949812","1102862129919479809",
"1937814275851977076","Thu Jun 26 01:53:05 +0000 2025","0","@MYadavNirvesh @iArpitSpeaks India ko support ?? Bhai gaanja phook ke comment karta hai ?? Iran-israel war meh tuneh india ko support kiya ??? ","1938052866264207615","","MYadavNirvesh","in","","0","0","0","https://x.com/undefined/status/1938052866264207615","2203176784",
"1937864029227057551","Thu Jun 26 00:39:41 +0000 2025","0","@RShahzaddk Tumhari bund mein barri aag lagi hai Tumhara Army Chief ten days USA mein raha during Iran Israel war.","1938034393597263991","","RShahzaddk","in","","0","0","0","https://x.com/undefined/status/1938034393597263991","191652830",
